SD7003 AIRFOIL
      1292.0      1292.0
 
 0.375450408E-01  0.293721782E-01  0.000000000E+00
 0.384834183E-01  0.297384002E-01  0.000000000E+00
 0.394241770E-01  0.300995360E-01  0.000000000E+00
 0.403668910E-01  0.304555393E-01  0.000000000E+00
 0.413114922E-01  0.308065051E-01  0.000000000E+00
 0.422579143E-01  0.311525296E-01  0.000000000E+00
 0.432060936E-01  0.314937096E-01  0.000000000E+00
 0.441559678E-01  0.318301424E-01  0.000000000E+00
 0.451074756E-01  0.321619254E-01  0.000000000E+00
 0.460605586E-01  0.324891564E-01  0.000000000E+00
 0.470151591E-01  0.328119335E-01  0.000000000E+00
 0.479712205E-01  0.331303557E-01  0.000000000E+00
 0.489286886E-01  0.334445237E-01  0.000000000E+00
 0.498875095E-01  0.337545384E-01  0.000000000E+00
 0.508476356E-01  0.340604857E-01  0.000000000E+00
 0.518090291E-01  0.343624268E-01  0.000000000E+00
 0.527716535E-01  0.346604203E-01  0.000000000E+00
 0.537354731E-01  0.349545246E-01  0.000000000E+00
 0.547004538E-01  0.352447971E-01  0.000000000E+00
 0.556665617E-01  0.355312952E-01  0.000000000E+00
 0.566337638E-01  0.358140767E-01  0.000000000E+00
 0.576020278E-01  0.360932004E-01  0.000000000E+00
 0.585713222E-01  0.363687254E-01  0.000000000E+00
 0.595416153E-01  0.366407105E-01  0.000000000E+00
 0.605128774E-01  0.369092153E-01  0.000000000E+00
 0.614850788E-01  0.371742992E-01  0.000000000E+00
 0.624581902E-01  0.374360217E-01  0.000000000E+00
 0.634321833E-01  0.376944428E-01  0.000000000E+00
 0.644070308E-01  0.379496227E-01  0.000000000E+00
 0.653827053E-01  0.382016217E-01  0.000000000E+00
 0.663591801E-01  0.384504999E-01  0.000000000E+00
 0.673364299E-01  0.386963177E-01  0.000000000E+00
 0.683144296E-01  0.389391354E-01  0.000000000E+00
 0.692931540E-01  0.391790133E-01  0.000000000E+00
 0.702725792E-01  0.394160128E-01  0.000000000E+00
 0.712526818E-01  0.396501958E-01  0.000000000E+00
 0.722334386E-01  0.398816242E-01  0.000000000E+00
 0.732148278E-01  0.401103549E-01  0.000000000E+00
 0.741968335E-01  0.403364234E-01  0.000000000E+00
 0.751794415E-01  0.405598597E-01  0.000000000E+00
 0.761626375E-01  0.407806938E-01  0.000000000E+00
 0.771464076E-01  0.409989555E-01  0.000000000E+00
 0.781307387E-01  0.412146736E-01  0.000000000E+00
 0.791156176E-01  0.414278772E-01  0.000000000E+00
 0.801010312E-01  0.416385951E-01  0.000000000E+00
 0.810869667E-01  0.418468566E-01  0.000000000E+00
 0.820734118E-01  0.420526910E-01  0.000000000E+00
 0.830603542E-01  0.422561278E-01  0.000000000E+00
 0.840477817E-01  0.424571967E-01  0.000000000E+00
 0.850356822E-01  0.426559271E-01  0.000000000E+00
 0.860240444E-01  0.428523488E-01  0.000000000E+00
 0.870128569E-01  0.430464916E-01  0.000000000E+00
 0.880021083E-01  0.432383852E-01  0.000000000E+00
 0.889917874E-01  0.434280593E-01  0.000000000E+00
 0.899818837E-01  0.436155435E-01  0.000000000E+00
 0.909723867E-01  0.438008672E-01  0.000000000E+00
 0.919632860E-01  0.439840601E-01  0.000000000E+00
 0.929545712E-01  0.441651518E-01  0.000000000E+00
 0.939462323E-01  0.443441731E-01  0.000000000E+00
 0.949382596E-01  0.445211551E-01  0.000000000E+00
 0.959306430E-01  0.446961289E-01  0.000000000E+00
 0.969233728E-01  0.448691254E-01  0.000000000E+00
 0.979164403E-01  0.450401724E-01  0.000000000E+00
 0.989098372E-01  0.452092956E-01  0.000000000E+00
 0.999035555E-01  0.453765205E-01  0.000000000E+00
 0.100897587E+00  0.455418725E-01  0.000000000E+00
 0.101891925E+00  0.457053748E-01  0.000000000E+00
 0.102886562E+00  0.458670439E-01  0.000000000E+00
 0.103881493E+00  0.460268951E-01  0.000000000E+00
 0.104876711E+00  0.461849434E-01  0.000000000E+00
 0.105872212E+00  0.463412042E-01  0.000000000E+00
 0.106867990E+00  0.464956934E-01  0.000000000E+00
 0.107864038E+00  0.466484283E-01  0.000000000E+00
 0.108860351E+00  0.467994256E-01  0.000000000E+00
 0.109856923E+00  0.469487026E-01  0.000000000E+00
 0.110853749E+00  0.470962762E-01  0.000000000E+00
 0.111850823E+00  0.472421632E-01  0.000000000E+00
 0.112848140E+00  0.473863803E-01  0.000000000E+00
 0.113845694E+00  0.475289442E-01  0.000000000E+00
 0.114843481E+00  0.476698715E-01  0.000000000E+00
 0.115841496E+00  0.478091789E-01  0.000000000E+00
 0.116839732E+00  0.479468832E-01  0.000000000E+00
 0.117838187E+00  0.480830013E-01  0.000000000E+00
 0.118836854E+00  0.482175499E-01  0.000000000E+00
 0.119835729E+00  0.483505459E-01  0.000000000E+00
 0.120834807E+00  0.484820060E-01  0.000000000E+00
 0.121834084E+00  0.486119474E-01  0.000000000E+00
 0.122833555E+00  0.487403867E-01  0.000000000E+00
 0.123833215E+00  0.488673411E-01  0.000000000E+00
 0.124833061E+00  0.489928273E-01  0.000000000E+00
 0.125833088E+00  0.491168624E-01  0.000000000E+00
 0.126833292E+00  0.492394629E-01  0.000000000E+00
 0.127833669E+00  0.493606456E-01  0.000000000E+00
 0.128834214E+00  0.494804271E-01  0.000000000E+00
 0.129834924E+00  0.495988238E-01  0.000000000E+00
 0.130835795E+00  0.497158524E-01  0.000000000E+00
 0.131836824E+00  0.498315260E-01  0.000000000E+00
 0.132838007E+00  0.499458556E-01  0.000000000E+00
 0.133839341E+00  0.500588517E-01  0.000000000E+00
 0.134840823E+00  0.501705251E-01  0.000000000E+00
 0.135842451E+00  0.502808864E-01  0.000000000E+00
 0.136844222E+00  0.503899463E-01  0.000000000E+00
 0.137846132E+00  0.504977159E-01  0.000000000E+00
 0.138848179E+00  0.506042062E-01  0.000000000E+00
 0.139850360E+00  0.507094280E-01  0.000000000E+00
 0.140852672E+00  0.508133925E-01  0.000000000E+00
 0.141855112E+00  0.509161105E-01  0.000000000E+00
 0.142857679E+00  0.510175931E-01  0.000000000E+00
 0.143860368E+00  0.511178512E-01  0.000000000E+00
 0.144863178E+00  0.512168957E-01  0.000000000E+00
 0.145866107E+00  0.513147377E-01  0.000000000E+00
 0.146869150E+00  0.514113880E-01  0.000000000E+00
 0.147872307E+00  0.515068576E-01  0.000000000E+00
 0.148875574E+00  0.516011575E-01  0.000000000E+00
 0.149878950E+00  0.516942987E-01  0.000000000E+00
 0.150882431E+00  0.517862921E-01  0.000000000E+00
 0.151886016E+00  0.518771488E-01  0.000000000E+00
 0.152889702E+00  0.519668798E-01  0.000000000E+00
 0.153893488E+00  0.520554960E-01  0.000000000E+00
 0.154897370E+00  0.521430085E-01  0.000000000E+00
 0.155901346E+00  0.522294282E-01  0.000000000E+00
 0.156905415E+00  0.523147663E-01  0.000000000E+00
 0.157909575E+00  0.523990336E-01  0.000000000E+00
 0.158913823E+00  0.524822413E-01  0.000000000E+00
 0.159918157E+00  0.525644004E-01  0.000000000E+00
 0.160922576E+00  0.526455217E-01  0.000000000E+00
 0.161927076E+00  0.527256162E-01  0.000000000E+00
 0.162932092E+00  0.528047289E-01  0.000000000E+00
 0.163939780E+00  0.528830361E-01  0.000000000E+00
 0.164952696E+00  0.529607359E-01  0.000000000E+00
 0.165973356E+00  0.530380112E-01  0.000000000E+00
 0.167004239E+00  0.531150294E-01  0.000000000E+00
 0.168047783E+00  0.531919451E-01  0.000000000E+00
 0.169106391E+00  0.532689003E-01  0.000000000E+00
 0.170182421E+00  0.533460242E-01  0.000000000E+00
 0.171278196E+00  0.534234337E-01  0.000000000E+00
 0.172395999E+00  0.535012332E-01  0.000000000E+00
 0.173538073E+00  0.535795144E-01  0.000000000E+00
 0.174706621E+00  0.536583565E-01  0.000000000E+00
 0.175903811E+00  0.537378259E-01  0.000000000E+00
 0.177131766E+00  0.538179764E-01  0.000000000E+00
 0.178392573E+00  0.538988487E-01  0.000000000E+00
 0.179688281E+00  0.539804706E-01  0.000000000E+00
 0.181020895E+00  0.540628568E-01  0.000000000E+00
 0.182392386E+00  0.541460092E-01  0.000000000E+00
 0.183804681E+00  0.542299161E-01  0.000000000E+00
 0.185259672E+00  0.543145531E-01  0.000000000E+00
 0.186759207E+00  0.543998821E-01  0.000000000E+00
 0.188305097E+00  0.544858522E-01  0.000000000E+00
 0.189899114E+00  0.545723992E-01  0.000000000E+00
 0.191542989E+00  0.546594463E-01  0.000000000E+00
 0.193238406E+00  0.547469034E-01  0.000000000E+00
 0.194986866E+00  0.548346609E-01  0.000000000E+00
 0.196789501E+00  0.549225822E-01  0.000000000E+00
 0.198647043E+00  0.550105044E-01  0.000000000E+00
 0.200559828E+00  0.550982402E-01  0.000000000E+00
 0.202527794E+00  0.551855828E-01  0.000000000E+00
 0.204550481E+00  0.552723084E-01  0.000000000E+00
 0.206627034E+00  0.553581741E-01  0.000000000E+00
 0.208756197E+00  0.554429192E-01  0.000000000E+00
 0.210936317E+00  0.555262747E-01  0.000000000E+00
 0.213165341E+00  0.556079689E-01  0.000000000E+00
 0.215440822E+00  0.556877306E-01  0.000000000E+00
 0.217759910E+00  0.557652932E-01  0.000000000E+00
 0.220119359E+00  0.558403974E-01  0.000000000E+00
 0.222515524E+00  0.559127952E-01  0.000000000E+00
 0.224944361E+00  0.559822532E-01  0.000000000E+00
 0.227401427E+00  0.560485562E-01  0.000000000E+00
 0.229881883E+00  0.561115101E-01  0.000000000E+00
 0.232380489E+00  0.561709450E-01  0.000000000E+00
 0.234891608E+00  0.562267184E-01  0.000000000E+00
 0.237409204E+00  0.562787185E-01  0.000000000E+00
 0.239927961E+00  0.563268856E-01  0.000000000E+00
 0.242446791E+00  0.563712614E-01  0.000000000E+00
 0.244965683E+00  0.564119035E-01  0.000000000E+00
 0.247484633E+00  0.564488681E-01  0.000000000E+00
 0.250003633E+00  0.564822089E-01  0.000000000E+00
 0.252522678E+00  0.565119720E-01  0.000000000E+00
 0.255041762E+00  0.565382019E-01  0.000000000E+00
 0.257560880E+00  0.565609435E-01  0.000000000E+00
 0.260080026E+00  0.565802435E-01  0.000000000E+00
 0.262599197E+00  0.565961486E-01  0.000000000E+00
 0.265118386E+00  0.566087058E-01  0.000000000E+00
 0.267637589E+00  0.566179616E-01  0.000000000E+00
 0.270156802E+00  0.566239623E-01  0.000000000E+00
 0.272676021E+00  0.566267543E-01  0.000000000E+00
 0.275195241E+00  0.566263839E-01  0.000000000E+00
 0.277714459E+00  0.566228975E-01  0.000000000E+00
 0.280233671E+00  0.566163413E-01  0.000000000E+00
 0.282752873E+00  0.566067621E-01  0.000000000E+00
 0.285272062E+00  0.565942070E-01  0.000000000E+00
 0.287791235E+00  0.565787230E-01  0.000000000E+00
 0.290310388E+00  0.565603508E-01  0.000000000E+00
 0.292829519E+00  0.565391204E-01  0.000000000E+00
 0.295348624E+00  0.565150606E-01  0.000000000E+00
 0.297867701E+00  0.564881998E-01  0.000000000E+00
 0.300386747E+00  0.564585660E-01  0.000000000E+00
 0.302905759E+00  0.564261869E-01  0.000000000E+00
 0.305424734E+00  0.563910902E-01  0.000000000E+00
 0.307943671E+00  0.563533037E-01  0.000000000E+00
 0.310462566E+00  0.563128555E-01  0.000000000E+00
 0.312981418E+00  0.562697736E-01  0.000000000E+00
 0.315500224E+00  0.562240859E-01  0.000000000E+00
 0.318018981E+00  0.561758204E-01  0.000000000E+00
 0.320537689E+00  0.561250048E-01  0.000000000E+00
 0.323056344E+00  0.560716673E-01  0.000000000E+00
 0.325574945E+00  0.560158355E-01  0.000000000E+00
 0.328093490E+00  0.559575375E-01  0.000000000E+00
 0.330611978E+00  0.558968009E-01  0.000000000E+00
 0.333130406E+00  0.558336538E-01  0.000000000E+00
 0.335648774E+00  0.557681246E-01  0.000000000E+00
 0.338167079E+00  0.557002416E-01  0.000000000E+00
 0.340685320E+00  0.556300331E-01  0.000000000E+00
 0.343203496E+00  0.555575278E-01  0.000000000E+00
 0.345721606E+00  0.554827547E-01  0.000000000E+00
 0.348239649E+00  0.554057425E-01  0.000000000E+00
 0.350757623E+00  0.553265201E-01  0.000000000E+00
 0.353275527E+00  0.552451161E-01  0.000000000E+00
 0.355793360E+00  0.551615595E-01  0.000000000E+00
 0.358311123E+00  0.550758788E-01  0.000000000E+00
 0.360828813E+00  0.549881028E-01  0.000000000E+00
 0.363346430E+00  0.548982602E-01  0.000000000E+00
 0.365863973E+00  0.548063795E-01  0.000000000E+00
 0.368381443E+00  0.547124897E-01  0.000000000E+00
 0.370898838E+00  0.546166197E-01  0.000000000E+00
 0.373416157E+00  0.545187988E-01  0.000000000E+00
 0.375933402E+00  0.544190558E-01  0.000000000E+00
 0.378450570E+00  0.543174189E-01  0.000000000E+00
 0.380967662E+00  0.542139154E-01  0.000000000E+00
 0.383484679E+00  0.541085725E-01  0.000000000E+00
 0.386001618E+00  0.540014151E-01  0.000000000E+00
 0.388518480E+00  0.538924572E-01  0.000000000E+00
 0.391035264E+00  0.537817099E-01  0.000000000E+00
 0.393551969E+00  0.536691843E-01  0.000000000E+00
 0.396068595E+00  0.535548920E-01  0.000000000E+00
 0.398585140E+00  0.534388453E-01  0.000000000E+00
 0.401101604E+00  0.533210566E-01  0.000000000E+00
 0.403617987E+00  0.532015382E-01  0.000000000E+00
 0.406134288E+00  0.530803022E-01  0.000000000E+00
 0.408650506E+00  0.529573606E-01  0.000000000E+00
 0.411166640E+00  0.528327253E-01  0.000000000E+00
 0.413682691E+00  0.527064084E-01  0.000000000E+00
 0.416198657E+00  0.525784221E-01  0.000000000E+00
 0.418714538E+00  0.524487786E-01  0.000000000E+00
 0.421230334E+00  0.523174905E-01  0.000000000E+00
 0.423746045E+00  0.521845696E-01  0.000000000E+00
 0.426261669E+00  0.520500275E-01  0.000000000E+00
 0.428777206E+00  0.519138751E-01  0.000000000E+00
 0.431292657E+00  0.517761237E-01  0.000000000E+00
 0.433808020E+00  0.516367881E-01  0.000000000E+00
 0.436323296E+00  0.514958879E-01  0.000000000E+00
 0.438838485E+00  0.513534436E-01  0.000000000E+00
 0.441353587E+00  0.512094755E-01  0.000000000E+00
 0.443868603E+00  0.510640050E-01  0.000000000E+00
 0.446383533E+00  0.509170548E-01  0.000000000E+00
 0.448898377E+00  0.507686472E-01  0.000000000E+00
 0.451413136E+00  0.506188047E-01  0.000000000E+00
 0.453927811E+00  0.504675496E-01  0.000000000E+00
 0.456442401E+00  0.503149040E-01  0.000000000E+00
 0.458956908E+00  0.501608899E-01  0.000000000E+00
 0.461471332E+00  0.500055294E-01  0.000000000E+00
 0.463985674E+00  0.498488442E-01  0.000000000E+00
 0.466499934E+00  0.496908560E-01  0.000000000E+00
 0.469014114E+00  0.495315862E-01  0.000000000E+00
 0.471528213E+00  0.493710571E-01  0.000000000E+00
 0.474042233E+00  0.492092922E-01  0.000000000E+00
 0.476556175E+00  0.490463155E-01  0.000000000E+00
 0.479070040E+00  0.488821506E-01  0.000000000E+00
 0.481583828E+00  0.487168184E-01  0.000000000E+00
 0.484097540E+00  0.485503326E-01  0.000000000E+00
 0.486611176E+00  0.483827066E-01  0.000000000E+00
 0.489124737E+00  0.482139533E-01  0.000000000E+00
 0.491638222E+00  0.480440811E-01  0.000000000E+00
 0.494151632E+00  0.478730921E-01  0.000000000E+00
 0.496664965E+00  0.477009877E-01  0.000000000E+00
 0.499178222E+00  0.475277696E-01  0.000000000E+00
 0.501691402E+00  0.473534407E-01  0.000000000E+00
 0.504204505E+00  0.471780047E-01  0.000000000E+00
 0.506717531E+00  0.470014657E-01  0.000000000E+00
 0.509230480E+00  0.468238276E-01  0.000000000E+00
 0.511743350E+00  0.466450940E-01  0.000000000E+00
 0.514256143E+00  0.464652683E-01  0.000000000E+00
 0.516768858E+00  0.462843538E-01  0.000000000E+00
 0.519281494E+00  0.461023541E-01  0.000000000E+00
 0.521794052E+00  0.459192722E-01  0.000000000E+00
 0.524306530E+00  0.457351115E-01  0.000000000E+00
 0.526818930E+00  0.455498750E-01  0.000000000E+00
 0.529331251E+00  0.453635663E-01  0.000000000E+00
 0.531843492E+00  0.451761896E-01  0.000000000E+00
 0.534355653E+00  0.449877495E-01  0.000000000E+00
 0.536867735E+00  0.447982507E-01  0.000000000E+00
 0.539379737E+00  0.446076994E-01  0.000000000E+00
 0.541891660E+00  0.444161072E-01  0.000000000E+00
 0.544403504E+00  0.442234866E-01  0.000000000E+00
 0.546915271E+00  0.440298502E-01  0.000000000E+00
 0.549426959E+00  0.438352104E-01  0.000000000E+00
 0.551938571E+00  0.436395788E-01  0.000000000E+00
 0.554450106E+00  0.434429672E-01  0.000000000E+00
 0.556961565E+00  0.432453873E-01  0.000000000E+00
 0.559472949E+00  0.430468509E-01  0.000000000E+00
 0.561984258E+00  0.428473700E-01  0.000000000E+00
 0.564495492E+00  0.426469564E-01  0.000000000E+00
 0.567006653E+00  0.424456222E-01  0.000000000E+00
 0.569517741E+00  0.422433791E-01  0.000000000E+00
 0.572028756E+00  0.420402391E-01  0.000000000E+00
 0.574539700E+00  0.418362139E-01  0.000000000E+00
 0.577050573E+00  0.416313154E-01  0.000000000E+00
 0.579561375E+00  0.414255556E-01  0.000000000E+00
 0.582072107E+00  0.412189466E-01  0.000000000E+00
 0.584582771E+00  0.410115003E-01  0.000000000E+00
 0.587093366E+00  0.408032286E-01  0.000000000E+00
 0.589603893E+00  0.405941417E-01  0.000000000E+00
 0.592114353E+00  0.403842492E-01  0.000000000E+00
 0.594624746E+00  0.401735610E-01  0.000000000E+00
 0.597135073E+00  0.399620865E-01  0.000000000E+00
 0.599645335E+00  0.397498351E-01  0.000000000E+00
 0.602155532E+00  0.395368160E-01  0.000000000E+00
 0.604665664E+00  0.393230386E-01  0.000000000E+00
 0.607175732E+00  0.391085121E-01  0.000000000E+00
 0.609685737E+00  0.388932460E-01  0.000000000E+00
 0.612195679E+00  0.386772495E-01  0.000000000E+00
 0.614705559E+00  0.384605321E-01  0.000000000E+00
 0.617215378E+00  0.382431032E-01  0.000000000E+00
 0.619725135E+00  0.380249719E-01  0.000000000E+00
 0.622234832E+00  0.378061477E-01  0.000000000E+00
 0.624744470E+00  0.375866398E-01  0.000000000E+00
 0.627254048E+00  0.373664577E-01  0.000000000E+00
 0.629763568E+00  0.371456110E-01  0.000000000E+00
 0.632273031E+00  0.369241091E-01  0.000000000E+00
 0.634782436E+00  0.367019615E-01  0.000000000E+00
 0.637291784E+00  0.364791765E-01  0.000000000E+00
 0.639801077E+00  0.362557626E-01  0.000000000E+00
 0.642310315E+00  0.360317283E-01  0.000000000E+00
 0.644819497E+00  0.358070811E-01  0.000000000E+00
 0.647328626E+00  0.355818281E-01  0.000000000E+00
 0.649837700E+00  0.353559761E-01  0.000000000E+00
 0.652346721E+00  0.351295319E-01  0.000000000E+00
 0.654855690E+00  0.349025028E-01  0.000000000E+00
 0.657364605E+00  0.346748959E-01  0.000000000E+00
 0.659873470E+00  0.344467183E-01  0.000000000E+00
 0.662382282E+00  0.342179772E-01  0.000000000E+00
 0.664891044E+00  0.339886798E-01  0.000000000E+00
 0.667399756E+00  0.337588330E-01  0.000000000E+00
 0.669908418E+00  0.335284440E-01  0.000000000E+00
 0.672417031E+00  0.332975198E-01  0.000000000E+00
 0.674925595E+00  0.330660678E-01  0.000000000E+00
 0.677434111E+00  0.328340951E-01  0.000000000E+00
 0.679942579E+00  0.326016088E-01  0.000000000E+00
 0.682451001E+00  0.323686158E-01  0.000000000E+00
 0.684959376E+00  0.321351230E-01  0.000000000E+00
 0.687467705E+00  0.319011374E-01  0.000000000E+00
 0.689975989E+00  0.316666693E-01  0.000000000E+00
 0.692484229E+00  0.314317324E-01  0.000000000E+00
 0.694992426E+00  0.311963404E-01  0.000000000E+00
 0.697500582E+00  0.309605071E-01  0.000000000E+00
 0.700008698E+00  0.307242465E-01  0.000000000E+00
 0.702516775E+00  0.304875727E-01  0.000000000E+00
 0.705024814E+00  0.302504998E-01  0.000000000E+00
 0.707532816E+00  0.300130419E-01  0.000000000E+00
 0.710040784E+00  0.297752132E-01  0.000000000E+00
 0.712548718E+00  0.295370275E-01  0.000000000E+00
 0.715056619E+00  0.292984991E-01  0.000000000E+00
 0.717564488E+00  0.290596414E-01  0.000000000E+00
 0.720072328E+00  0.288204683E-01  0.000000000E+00
 0.722580139E+00  0.285809936E-01  0.000000000E+00
 0.725087923E+00  0.283412322E-01  0.000000000E+00
 0.727595680E+00  0.281011995E-01  0.000000000E+00
 0.730103413E+00  0.278609108E-01  0.000000000E+00
 0.732611123E+00  0.276203778E-01  0.000000000E+00
 0.735118810E+00  0.273796086E-01  0.000000000E+00
 0.737626475E+00  0.271386112E-01  0.000000000E+00
 0.740134118E+00  0.268973881E-01  0.000000000E+00
 0.742641739E+00  0.266559308E-01  0.000000000E+00
 0.745149336E+00  0.264142294E-01  0.000000000E+00
 0.747656909E+00  0.261722746E-01  0.000000000E+00
 0.750164457E+00  0.259300590E-01  0.000000000E+00
 0.752671978E+00  0.256875758E-01  0.000000000E+00
 0.755179474E+00  0.254448181E-01  0.000000000E+00
 0.757686942E+00  0.252017782E-01  0.000000000E+00
 0.760194381E+00  0.249584484E-01  0.000000000E+00
 0.762701792E+00  0.247148207E-01  0.000000000E+00
 0.765209173E+00  0.244708880E-01  0.000000000E+00
 0.767716524E+00  0.242266433E-01  0.000000000E+00
 0.770223844E+00  0.239820797E-01  0.000000000E+00
 0.772731132E+00  0.237371886E-01  0.000000000E+00
 0.775238386E+00  0.234919602E-01  0.000000000E+00
 0.777745607E+00  0.232463855E-01  0.000000000E+00
 0.780252794E+00  0.230004622E-01  0.000000000E+00
 0.782759947E+00  0.227541939E-01  0.000000000E+00
 0.785267066E+00  0.225075849E-01  0.000000000E+00
 0.787774153E+00  0.222606461E-01  0.000000000E+00
 0.790281209E+00  0.220133935E-01  0.000000000E+00
 0.792788236E+00  0.217658432E-01  0.000000000E+00
 0.795295235E+00  0.215180096E-01  0.000000000E+00
 0.797802207E+00  0.212699059E-01  0.000000000E+00
 0.800309153E+00  0.210215456E-01  0.000000000E+00
 0.802816075E+00  0.207729427E-01  0.000000000E+00
 0.805322975E+00  0.205241116E-01  0.000000000E+00
 0.807829854E+00  0.202750664E-01  0.000000000E+00
 0.810336712E+00  0.200258206E-01  0.000000000E+00
 0.812843552E+00  0.197763875E-01  0.000000000E+00
 0.815350375E+00  0.195267813E-01  0.000000000E+00
 0.817857182E+00  0.192770182E-01  0.000000000E+00
 0.820363975E+00  0.190271144E-01  0.000000000E+00
 0.822870755E+00  0.187770781E-01  0.000000000E+00
 0.825377522E+00  0.185269108E-01  0.000000000E+00
 0.827884276E+00  0.182766118E-01  0.000000000E+00
 0.830391015E+00  0.180261712E-01  0.000000000E+00
 0.832897739E+00  0.177755755E-01  0.000000000E+00
 0.835404447E+00  0.175248124E-01  0.000000000E+00
 0.837911136E+00  0.172738714E-01  0.000000000E+00
 0.840417807E+00  0.170227424E-01  0.000000000E+00
 0.842924341E+00  0.167714260E-01  0.000000000E+00
 0.845430329E+00  0.165199524E-01  0.000000000E+00
 0.847935172E+00  0.162683706E-01  0.000000000E+00
 0.850438275E+00  0.160167301E-01  0.000000000E+00
 0.852939025E+00  0.157650824E-01  0.000000000E+00
 0.855436782E+00  0.155134810E-01  0.000000000E+00
