482.91448998 -110.52866377 0.00000000
498.37387853 -112.95486991 0.00000000
513.82749647 -115.35531272 0.00000000
529.26025744 -117.72883190 0.00000000
544.65644842 -120.07719667 0.00000000
560.00021172 -122.39806161 0.00000000
575.27583530 -124.69319605 0.00000000
590.46843916 -126.96046191 0.00000000
605.56391404 -129.19890211 0.00000000
620.54459014 -131.40987510 0.00000000
635.39677476 -133.59046966 0.00000000
650.10635855 -135.73972972 0.00000000
664.65783630 -137.85845191 0.00000000
679.03555825 -139.94330714 0.00000000
693.22716256 -141.99473668 0.00000000
707.21679096 -144.01039100 0.00000000
720.99054231 -145.98833746 0.00000000
734.53528462 -147.92783031 0.00000000
747.83788501 -149.82812268 0.00000000
760.88248621 -151.68686519 0.00000000
773.65832912 -153.50177267 0.00000000
786.15228099 -155.27209728 0.00000000
798.35023134 -156.99688385 0.00000000
810.24065187 -158.67266132 0.00000000
821.81215861 -160.30007628 0.00000000
833.05203555 -161.87642475 0.00000000
843.94910795 -163.40137683 0.00000000
854.49282219 -164.87166849 0.00000000
864.67179652 -166.28794454 0.00000000
874.47527175 -167.64792083 0.00000000
883.89423507 -168.95070237 0.00000000
892.91772016 -170.19498068 0.00000000
901.53748525 -171.38104889 0.00000000
909.74395638 -172.50585048 0.00000000
917.52868662 -173.57065448 0.00000000
924.88384864 -174.57380060 0.00000000
931.80161873 -175.51362292 0.00000000
938.27452523 -176.39160155 0.00000000
944.29669938 -177.20648920 0.00000000
949.86031614 -177.95662282 0.00000000
954.96006876 -178.64291772 0.00000000
959.59106695 -179.26433604 0.00000000
963.74702628 -179.82158575 0.00000000
967.42521923 -180.31306499 0.00000000
970.62131755 -180.73989847 0.00000000
973.33043201 -181.10104745 0.00000000
975.55255975 -181.39651063 0.00000000
977.28239689 -181.62720461 0.00000000
978.51938041 -181.79096671 0.00000000
979.26211499 -181.88954463 0.00000000
979.50962415 -181.92272917 0.00000000
