0.00250211 0.03450344 0.00000000
0.00259976 0.03499505 0.00000000
0.00274274 0.03548018 0.00000000
0.00291454 0.03595771 0.00000000
0.00310249 0.03642676 0.00000000
0.00330589 0.03688729 0.00000000
0.00352634 0.03733943 0.00000000
0.00376445 0.03778328 0.00000000
0.00401846 0.03821888 0.00000000
0.00428621 0.03864628 0.00000000
0.00456618 0.03906545 0.00000000
0.00485802 0.03947623 0.00000000
0.00516152 0.03987843 0.00000000
0.00547630 0.04027196 0.00000000
0.00580172 0.04065681 0.00000000
0.00613712 0.04103297 0.00000000
0.00648188 0.04140053 0.00000000
0.00683537 0.04175967 0.00000000
0.00719703 0.04211058 0.00000000
0.00756623 0.04245352 0.00000000
0.00794240 0.04278882 0.00000000
0.00832494 0.04311682 0.00000000
0.00871330 0.04343788 0.00000000
0.00910695 0.04375243 0.00000000
0.00950539 0.04406087 0.00000000
0.00990811 0.04436368 0.00000000
0.01031462 0.04466141 0.00000000
0.01072443 0.04495456 0.00000000
0.01113723 0.04524346 0.00000000
0.01155282 0.04552835 0.00000000
0.01197098 0.04580945 0.00000000
0.01239161 0.04608682 0.00000000
0.01281469 0.04636046 0.00000000
0.01324015 0.04663037 0.00000000
0.01366792 0.04689661 0.00000000
0.01409793 0.04715921 0.00000000
0.01453010 0.04741825 0.00000000
0.01496436 0.04767376 0.00000000
0.01540065 0.04792579 0.00000000
0.01583890 0.04817439 0.00000000
0.01627906 0.04841961 0.00000000
0.01672124 0.04866159 0.00000000
0.01716633 0.04890089 0.00000000
0.01761538 0.04913810 0.00000000
0.01806941 0.04937378 0.00000000
0.01852944 0.04960843 0.00000000
0.01899646 0.04984250 0.00000000
0.01947144 0.05007643 0.00000000
0.01995531 0.05031058 0.00000000
0.02044899 0.05054530 0.00000000
0.02095337 0.05078088 0.00000000
0.02146932 0.05101759 0.00000000
0.02199766 0.05125567 0.00000000
0.02253920 0.05149529 0.00000000
0.02309471 0.05173659 0.00000000
0.02366496 0.05197967 0.00000000
0.02425067 0.05222459 0.00000000
0.02485252 0.05247138 0.00000000
0.02547118 0.05272005 0.00000000
0.02610725 0.05297058 0.00000000
0.02676132 0.05322291 0.00000000
0.02743394 0.05347699 0.00000000
0.02812561 0.05373271 0.00000000
0.02883679 0.05398997 0.00000000
0.02956780 0.05424861 0.00000000
0.03031883 0.05450842 0.00000000
0.03108994 0.05476917 0.00000000
0.03188103 0.05503059 0.00000000
0.03269188 0.05529239 0.00000000
0.03352209 0.05555424 0.00000000
0.03437114 0.05581582 0.00000000
0.03523836 0.05607680 0.00000000
0.03612291 0.05633684 0.00000000
